Host	Virus	HostTaxID	VirusTaxID	HostNCBIResolved	VirusNCBIResolved	ICTVRatified	HostGenus	HostFamily	HostOrder	HostClass	HostOriginal	VirusGenus	VirusFamily	VirusOrder	VirusClass	VirusOriginal	HostFlagID	DetectionMethod	DetectionOriginal	Database	DatabaseVersion	PublicationYear	ReferenceText	PMID	ReleaseYear	ReleaseMonth	ReleaseDay	CollectionYear	CollectionMonth	CollectionDay	AssocID	DatabaseDOI	NCBIAccession
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	24	2007					FJ791255.1, FJ791257.1, FJ791258.1, FJ791259.1, FJ791267.1, FJ791271.1, FJ791273.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	24	2008					FJ791254.1, FJ791256.1, FJ791260.1, FJ791261.1, FJ791262.1, FJ791263.1, FJ791264.1, FJ791265.1, FJ791266.1, FJ791268.1, FJ791269.1, FJ791270.1, FJ791272.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	25	2007	5	10			FJ793938.1, FJ793939.1, FJ793940.1, FJ793941.1, FJ793942.1, FJ793943.1, FJ793944.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	3	31	1976					FJ008695.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	1986					FJ807932.1, FJ807947.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	1990					FJ807934.1, FJ807945.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	1991					FJ807946.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	1995					FJ807933.1, FJ807935.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	1998					FJ807936.1, FJ807937.1, FJ807938.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	1999					FJ807939.1, FJ807940.1, FJ807941.1, FJ807942.1, FJ807943.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	2002					FJ807944.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	2002	9	30			FJ807925.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	2003	10	31			FJ807928.1, FJ807929.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	2003	11	7			FJ807930.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	2003	8	29			FJ807927.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	2004	12				FJ807920.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	2004	12	6			FJ807931.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	2004	3	20			FJ807923.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	2004	4	19			FJ807924.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	2004	6	19			FJ807926.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	2005	1	29			FJ807922.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	1	2006	4				FJ807921.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	12						FJ235181.1, FJ235182.1, FJ235183.1, FJ235185.1, FJ235187.1, FJ235188.1, FJ235189.1, FJ235193.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	12	1999					FJ235180.1, FJ235192.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	12	2002					FJ235184.1, FJ235190.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	12	2003					FJ235186.1, FJ235194.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	12	2007					FJ235179.1, FJ235191.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	12	2008	12	28			FJ866788.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	12	2008	4	2			FJ866787.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	14						FJ821732.1, FJ821733.1, FJ821734.1, FJ821735.1, FJ821736.1, FJ821737.1, FJ821738.1, FJ821739.1, FJ821740.1, FJ821741.1, FJ821742.1, FJ821743.1, FJ821744.1, FJ821745.1, FJ821746.1, FJ821747.1, FJ821748.1, FJ821749.1, FJ821750.1, FJ821751.1, FJ821752.1, FJ821753.1, FJ821754.1, FJ821755.1, FJ821756.1, FJ821757.1, FJ821758.1, FJ821759.1, FJ821760.1, FJ821761.1, FJ821762.1, FJ821763.1, FJ821764.1, FJ821765.1, FJ821766.1, FJ821767.1, FJ821768.1, FJ821769.1, FJ821770.1, FJ821771.1, FJ821772.1, FJ821773.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	22	2008	1	3			FJ853416.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	22	2008	12	28			FJ853417.1, FJ853418.1, FJ853419.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	5	2008					FJ167369.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	4	6	2008					FJ807653.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	5	10	2005					FJ907238.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	5	10	2006					FJ907239.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	5	16	1985					FJ919616.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	5	16	2005					FJ919613.1, FJ919614.1, FJ919615.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	5	16	2006					FJ919617.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	5	16	2008					FJ919612.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	5	4	1999	9	21			FJ876818.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	5	6	1960					FJ888351.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	1	2007	11	28			FJ957885.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	1	2007	11	9			FJ957883.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	1	2007	12	8			FJ957888.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	1	2008	1	16			FJ957886.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	1	2008	10	13			FJ957884.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	1	2008	3	6			FJ957887.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	1	2008	4	6			FJ957889.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	20	1995	9	20			GQ154655.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	20	1996					GQ149080.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	20	1998					GQ149079.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	20	1999	9	21			GQ154654.1, GQ154656.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	20	2006					GQ149078.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	23						GQ174486.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	23	1988					GQ174480.1, GQ174484.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	23	2004					GQ174485.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	23	2005					GQ174473.1, GQ174479.1, GQ174481.1, GQ174482.1, GQ179645.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	23	2006					GQ174475.1, GQ174476.1, GQ174477.1, GQ174478.1, GQ174483.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	23	2007					GQ174474.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	6	2005					FJ965345.1, FJ965346.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	6	2006					FJ965348.1, FJ965349.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	6	2007					FJ965344.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	6	6	2008					FJ965347.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	7	13	2004					GQ265950.1, GQ265951.1, GQ265952.1, GQ265953.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	7	13	2005					GQ265928.1, GQ265943.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	7	13	2005	11				GQ265931.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	7	13	2006					GQ265937.1, GQ265938.1, GQ265941.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	7	13	2006	11				GQ265935.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	7	13	2006	8				GQ265939.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	7	13	2007					GQ265936.1, GQ265946.1, GQ265947.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	7	13	2007	10				GQ265927.1
gallus gallus	avian coronavirus	9031	694014	TRUE	TRUE	TRUE	gallus	phasianidae	galliformes	aves	Gallus gallus	gammacoronavirus	coronaviridae	nidovirales	pisoniviricetes	Avian coronavirus	FALSE	PCR/Sequencing	GenBank	GenBank	Aug2021FlatFile				2009	7	13	2007	11				GQ265948.1, GQ265949.1
