BC_1,logFC,pvals,pvals_adj
RNA5SP216,0.88619244,0.9698575527916133,1.0
IDI2-AS1,0.8035694,0.9698859487613355,1.0
CNTROB,0.51341915,0.9699569388525918,1.0
N6AMT1,0.3285118,0.9699711368994274,1.0
PILRB,-0.005951233,0.9701415142025387,1.0
NXN,0.13876048,0.9701415142025387,1.0
GOT1,-0.1375176,0.9701415142025387,1.0
CCDC136,0.13876048,0.9701415142025387,1.0
AC079915.1,0.064599,0.9701415142025387,1.0
MROH8,0.064599,0.9701415142025387,1.0
CYFIP1,-0.005951233,0.9701415142025387,1.0
AL021368.4,-0.1375176,0.9701699105524246,1.0
PCYOX1L,-0.1375176,0.9701699105524246,1.0
AC093323.1,-0.005951233,0.9701699105524246,1.0
BEAN1-AS1,0.064599,0.9701699105524246,1.0
GPR135,-0.07322634,0.9701699105524246,1.0
H2AFY2,0.064599,0.9701699105524246,1.0
MRI1,-0.07322634,0.9701699105524246,1.0
WBP2NL,-0.78597325,0.9701699105524246,1.0
SFXN4,-0.19907908,0.970198306940129,1.0
ETHE1,-0.1375176,0.970198306940129,1.0
TMEM80,-0.2581337,0.970198306940129,1.0
DAB2,-0.19907908,0.970198306940129,1.0
LIPC-AS1,-0.19907908,0.970226703365616,1.0
ZNF785,-0.1375176,0.970226703365616,1.0
AC231533.1,-0.42211527,0.9702550998288496,1.0
AC004540.1,-0.97440535,0.9702550998288496,1.0
EME2,-0.42211527,0.9702550998288496,1.0
ZNF706,-0.6198807,0.9711070110996313,1.0
CARM1,-0.4232579,0.9712064029140417,1.0
RANBP1,-0.39710155,0.971263198437442,1.0
NAF1,-0.4489541,0.9713199941065771,1.0
POMT1,-0.59431094,0.9715471782347102,1.0
ZNF891,-0.683765,0.9715471782347102,1.0
SDAD1,-0.492162,0.9726405338146727,1.0
RIOK1,0.6433681,0.9726973329297657,1.0
AC002377.1,1.8038161,0.9727541321833263,1.0
AL031289.1,1.2183714,0.972782531861942,1.0
FAT4,1.3884572,0.972782531861942,1.0
CFAP97,-0.47551253,0.9728109315750667,1.0
AC147651.4,0.92854327,0.9728251314445586,1.0
GUCY1B1,0.802134,0.9728393313226643,1.0
GPT2,0.802134,0.9728393313226643,1.0
CBX8,0.802134,0.9728393313226643,1.0
LRRC2,0.802134,0.9728393313226643,1.0
AC027020.2,0.802134,0.9728393313226643,1.0
ADAMTS19,0.802134,0.9728393313226643,1.0
AL137803.1,0.802134,0.9728393313226643,1.0
AC012360.3,0.802134,0.9728393313226643,1.0
GPR63,0.802134,0.9728393313226643,1.0
SNORD12C,0.802134,0.9728393313226643,1.0
YWHAZP2,0.802134,0.9728393313226643,1.0
AL118558.1,0.802134,0.9728393313226643,1.0
AC002985.1,0.802134,0.9728393313226643,1.0
TGFB3,0.802134,0.9728393313226643,1.0
AC132153.1,0.802134,0.9728393313226643,1.0
AC010609.1,0.802134,0.9728393313226643,1.0
AC109597.2,0.802134,0.9728393313226643,1.0
INMT-MINDY4,0.802134,0.9728393313226643,1.0
Z83844.3,0.802134,0.9728393313226643,1.0
LGR5,0.802134,0.9728393313226643,1.0
LRP2,0.802134,0.9728393313226643,1.0
EEF1A1P12,0.5795809,0.9728535312093793,1.0
LINC02661,0.5795809,0.9728535312093793,1.0
AC127459.1,0.5795809,0.9728535312093793,1.0
TRMT5,0.38677508,0.9728535312093793,1.0
CLDN18,0.5795809,0.9728535312093793,1.0
ITPKB-AS1,0.5795809,0.9728535312093793,1.0
EVC,0.5795809,0.9728535312093793,1.0
FILIP1,0.5795809,0.9728535312093793,1.0
AL513365.1,0.5795809,0.9728535312093793,1.0
LINC01121,0.5795809,0.9728535312093793,1.0
PTPRB,0.5795809,0.9728535312093793,1.0
AL031595.1,0.5795809,0.9728535312093793,1.0
RNU5F-1,0.21668932,0.9728535312093793,1.0
AC078923.1,0.5795809,0.9728535312093793,1.0
PLA2G7,0.5795809,0.9728535312093793,1.0
APC2,0.21668932,0.9728535312093793,1.0
GLDC,0.5795809,0.9728535312093793,1.0
TRAM2-AS1,0.5795809,0.9728535312093793,1.0
SYNDIG1,0.5795809,0.9728535312093793,1.0
GUCY1B2,0.5795809,0.9728535312093793,1.0
DEPDC4,0.5795809,0.9728535312093793,1.0
FBF1,0.21668932,0.9728535312093793,1.0
LINC00663,0.5795809,0.9728535312093793,1.0
OOEP,0.5795809,0.9728535312093793,1.0
GYG2P1,0.21668932,0.9728535312093793,1.0
COL4A2,0.5795809,0.9728535312093793,1.0
RNA5-8SP4,0.5795809,0.9728535312093793,1.0
LINC02428,0.5795809,0.9728535312093793,1.0
AC027018.1,0.5795809,0.9728535312093793,1.0
CACNG3,0.5795809,0.9728535312093793,1.0
SCUBE3,0.38677508,0.9728535312093793,1.0
HMGN2P46,0.21668932,0.972867731104699,1.0
ZBTB11-AS1,0.06452544,0.972867731104699,1.0
AL158212.1,0.38677508,0.972867731104699,1.0
ARMC9,0.38677508,0.972867731104699,1.0
MYO7A,0.38677508,0.972867731104699,1.0
SOCS2-AS1,0.06452544,0.972867731104699,1.0
HAUS5,0.06452544,0.972867731104699,1.0
ELAC1,0.38677508,0.972867731104699,1.0
AL731563.3,0.21668932,0.972867731104699,1.0
AC090186.1,0.38677508,0.972867731104699,1.0
CCND2-AS1,0.38677508,0.972867731104699,1.0
UNG,0.21668932,0.972867731104699,1.0
MED6P1,-0.07313889,0.972867731104699,1.0
AC012085.2,0.38677508,0.972867731104699,1.0
AC012184.3,0.21668932,0.972867731104699,1.0
GPA33,-0.19883059,0.972867731104699,1.0
PPIL1,0.38677508,0.972867731104699,1.0
RNU6-638P,0.38677508,0.972867731104699,1.0
SMPDL3A,-0.07313889,0.972867731104699,1.0
TERB1,0.06452544,0.972867731104699,1.0
VPS33B,0.38677508,0.972867731104699,1.0
BAALC-AS1,0.21668932,0.972867731104699,1.0
TECTA,0.21668932,0.972867731104699,1.0
AC090579.1,0.38677508,0.972867731104699,1.0
RAD51D,0.21668932,0.972867731104699,1.0
MRPL4,0.38677508,0.972867731104699,1.0
SLCO2A1,-0.07313889,0.972867731104699,1.0
IDUA,0.38677508,0.972867731104699,1.0
OXNAD1,-0.57901955,0.972867731104699,1.0
SERPINI2,0.06452544,0.972867731104699,1.0
GFRA1,0.38677508,0.972867731104699,1.0
AC090220.1,0.21668932,0.972867731104699,1.0
LINC01126,-0.07313889,0.972881931008619,1.0
Z84492.2,0.21668932,0.972881931008619,1.0
AL606760.2,0.06452544,0.972881931008619,1.0
RSF1-IT2,0.21668932,0.972881931008619,1.0
GCSAML,0.21668932,0.972881931008619,1.0
INPP5E,-0.07313889,0.972881931008619,1.0
EPHX4,-0.31446865,0.972881931008619,1.0
SPATA9,-0.07313889,0.972881931008619,1.0
AL033527.5,0.21668932,0.972881931008619,1.0
AC103996.2,0.21668932,0.972881931008619,1.0
FSIP2-AS1,0.06452544,0.972881931008619,1.0
VASH1,-0.19883059,0.972881931008619,1.0
CXXC4,-0.31446865,0.972881931008619,1.0
AC096645.1,0.06452544,0.972881931008619,1.0
CCNB2,0.06452544,0.972881931008619,1.0
EFNB2,-0.19883059,0.9728961309211347,1.0
COL5A3,-0.07313889,0.9728961309211347,1.0
IQUB,-0.07313889,0.9728961309211347,1.0
SRRM5,-0.07313889,0.9728961309211347,1.0
CTTNBP2NL,-0.19883059,0.9728961309211347,1.0
PEX12,-0.52124125,0.9729103308422418,1.0
SELENOI,-0.58936733,0.9731801309696329,1.0
NAXD,0.17770408,0.9732369313885467,1.0
MYO16,0.064746276,0.9733647328269386,1.0
CAPN10,-0.38775986,0.973662938837013,1.0
TEX261,-0.23901711,0.973662938837013,1.0
EXOSC8,-0.2776523,0.973662938837013,1.0
TCTN3,-0.38775986,0.9737055399971084,1.0
ZNF461,-0.4567947,0.9737481412322179,1.0
AC015911.8,-0.42268634,0.9737481412322179,1.0
AL110114.1,-0.73241943,0.9737481412322179,1.0
MRPL52,-0.315288,0.9737481412322179,1.0
UCK2,-0.315288,0.9737481412322179,1.0
TPM3P9,-0.4567947,0.9737907425422198,1.0
HSD17B7,-0.5227052,0.9738333439269928,1.0
AC090204.1,-1.77882,0.9741741576823629,1.0
KIAA1191,-0.22013573,0.9742735625853414,1.0
UBA5,-0.40291017,0.974884201412191,1.0
ASCC1,-0.6146912,0.974983609135555,1.0
RNF214,-0.6716827,0.9750972184379688,1.0
PRMT7,-0.65403396,0.9755232578028215,1.0
GPAM,0.44912788,0.9760629176741961,1.0
CD72,0.27176732,0.9761055228707806,1.0
STRADB,-0.073313855,0.9761907334683426,1.0
CNBD1,0.13876048,0.9762049352610459,1.0
P2RX5-TAX1BP3,0.064599,0.9762333388690773,1.0
GPR52,-0.07322634,0.9762333388690773,1.0
COMMD3-BMI1,-0.005951233,0.9762333388690773,1.0
NRCAM,-0.005951233,0.9762333388690773,1.0
DFFA,-0.07322634,0.9762617425072451,1.0
METAP1D,-0.19907908,0.9762901461755134,1.0
AC005020.2,-0.19907908,0.9762901461755134,1.0
CCL28,-0.19907908,0.9762901461755134,1.0
DNPEP,-0.2581337,0.9762901461755134,1.0
EEF1AKNMT,-0.31487817,0.9763185498738463,1.0
TIMM44,-0.6599594,0.9763469536022075,1.0
IMPACT,-0.5694396,0.9763469536022075,1.0
KLF11,-0.7031891,0.9764037611488716,1.0
PRKACB,-0.5590884,0.9764321649671024,1.0
FMNL3,-0.48333672,0.9766025885028021,1.0
NCBP2,-0.0059790574,0.9766735986250181,1.0
IL15RA,0.03608974,0.9767304068559213,1.0
KDSR,-0.28752273,0.9770144497750708,1.0
SUGT1P4-STRA6LP,-0.37046823,0.9771848769278999,1.0
YARS2,-0.38168737,0.9771990792377551,1.0
ASCC3,-0.34252933,0.9772558885494124,1.0
NFU1,-0.28752273,0.9772984956088777,1.0
AC024028.1,-0.4232579,0.9774121147504409,1.0
EIF2B1,-0.47420624,0.9774121147504409,1.0
ZC3H7B,-0.4489541,0.9774689244932221,1.0
PRPF40B,-0.52490616,0.9785625339746251,1.0
NARS2,-0.56988525,0.978775579536196,1.0
UHRF1BP1,-0.39490554,0.9788323919422629,1.0
AC105402.4,1.3884572,0.9788465950605675,1.0
FTH1P10,1.3884572,0.9788465950605675,1.0
MPPED2,1.0662075,0.9788750013172904,1.0
LINC02666,0.92854327,0.9788892044556998,1.0
IAH1,-0.64905375,0.9789034076008019,1.0
ABHD14B,0.5795809,0.9789318139110658,1.0
AC013474.1,0.5795809,0.9789318139110658,1.0
CA10,0.5795809,0.9789318139110658,1.0
AC003044.1,0.5795809,0.9789318139110658,1.0
HDDC3,0.5795809,0.9789318139110658,1.0
AL355574.1,0.5795809,0.9789318139110658,1.0
ZDHHC15,0.5795809,0.9789318139110658,1.0
AL031599.1,0.5795809,0.9789318139110658,1.0
AP000829.1,0.5795809,0.9789318139110658,1.0
NPTXR,0.5795809,0.9789318139110658,1.0
SPTBN4,0.5795809,0.9789318139110658,1.0
MAST1,0.5795809,0.9789318139110658,1.0
AC113404.3,0.5795809,0.9789318139110658,1.0
AC018697.1,0.5795809,0.9789318139110658,1.0
AC022915.2,0.5795809,0.9789318139110658,1.0
ZAN,0.5795809,0.9789318139110658,1.0
SNORD37,0.5795809,0.9789318139110658,1.0
TP73-AS1,0.5795809,0.9789318139110658,1.0
AL391684.1,0.38677508,0.9789460170762186,1.0
AL450998.3,0.38677508,0.9789460170762186,1.0
GTF2IRD2,0.21668932,0.9789460170762186,1.0
LRRC37A16P,0.38677508,0.9789460170762186,1.0
PTK7,0.38677508,0.9789460170762186,1.0
AC117395.1,0.38677508,0.9789460170762186,1.0
BCO1,0.38677508,0.9789460170762186,1.0
JAKMIP2-AS1,0.38677508,0.9789460170762186,1.0
AC006027.1,0.38677508,0.9789460170762186,1.0
PES1,0.38677508,0.9789460170762186,1.0
U91328.2,0.38677508,0.9789460170762186,1.0
SLC9A2,0.06452544,0.9789460170762186,1.0
AL021707.7,0.38677508,0.9789460170762186,1.0
AL096854.1,0.21668932,0.9789460170762186,1.0
XDH,0.38677508,0.9789460170762186,1.0
TMEM223,0.21668932,0.9789460170762186,1.0
CAPS,0.38677508,0.9789460170762186,1.0
ZNF726,0.38677508,0.9789460170762186,1.0
CDH6,0.38677508,0.9789460170762186,1.0
MYBL2,0.38677508,0.9789460170762186,1.0
RAD9B,0.38677508,0.9789460170762186,1.0
BSN,0.38677508,0.9789460170762186,1.0
FHAD1,0.38677508,0.9789460170762186,1.0
AL137856.1,0.38677508,0.9789460170762186,1.0
NDUFS8,0.21668932,0.9789460170762186,1.0
CA13,0.38677508,0.9789460170762186,1.0
CD81-AS1,0.38677508,0.9789460170762186,1.0
DPP7,0.06452544,0.9789602202480462,1.0
ANKRD18CP,0.06452544,0.9789602202480462,1.0
DRD3,0.21668932,0.9789602202480462,1.0
SNORD127,0.21668932,0.9789602202480462,1.0
AP001207.3,0.21668932,0.9789602202480462,1.0
CCDC144NL-AS1,0.06452544,0.9789602202480462,1.0
RNF212,-0.07313889,0.9789602202480462,1.0
APRT,-0.07313889,0.9789602202480462,1.0
PSAT1,0.21668932,0.9789602202480462,1.0
SVOPL,0.21668932,0.9789602202480462,1.0
GATD3A,0.21668932,0.9789602202480462,1.0
OVGP1,0.21668932,0.9789602202480462,1.0
TFAP2E,0.21668932,0.9789602202480462,1.0
S1PR3,0.06452544,0.9789602202480462,1.0
AC025171.3,0.21668932,0.9789602202480462,1.0
ADAMTS1,-0.07313889,0.9789602202480462,1.0
VIPR1,0.21668932,0.9789602202480462,1.0
HYLS1,0.21668932,0.9789602202480462,1.0
LACC1,0.21668932,0.9789602202480462,1.0
CHST9,-0.07313889,0.9789602202480462,1.0
ACTA2-AS1,-0.07313889,0.9789602202480462,1.0
BMP1,0.21668932,0.9789602202480462,1.0
AL390195.1,0.21668932,0.9789602202480462,1.0
GEMIN7-AS1,0.06452544,0.9789602202480462,1.0
SLC27A2,0.21668932,0.9789602202480462,1.0
MMAB,0.21668932,0.9789602202480462,1.0
TMEM134,0.06452544,0.9789602202480462,1.0
COL10A1,0.21668932,0.9789602202480462,1.0
SNORA9B,0.06452544,0.9789602202480462,1.0
LINC01664,-0.07313889,0.9789602202480462,1.0
CCDC175,-0.31446865,0.9789602202480462,1.0
MATN1-AS1,-0.52124125,0.9789744234265437,1.0
AL034397.2,0.06452544,0.9789744234265437,1.0
EXTL2,-0.07313889,0.9789744234265437,1.0
AC083949.1,-0.31446865,0.9789744234265437,1.0
AL354733.3,-0.07313889,0.9789744234265437,1.0
EXO5,0.06452544,0.9789744234265437,1.0
IGFBP5,0.06452544,0.9789744234265437,1.0
FLT3LG,-0.31446865,0.9789744234265437,1.0
GABRB1,-0.07313889,0.9789744234265437,1.0
AC090629.1,-0.31446865,0.9789744234265437,1.0
AC069288.1,-0.19883059,0.9789744234265437,1.0
EGFLAM,0.06452544,0.9789744234265437,1.0
AL596247.1,-0.07313889,0.9789744234265437,1.0
AC080038.1,-0.19883059,0.9789886266117069,1.0
PTX3,-0.4215447,0.9789886266117069,1.0
USP44,-0.07313889,0.9789886266117069,1.0
LIPT1,-0.4215447,0.9789886266117069,1.0
ZNF154,-0.31446865,0.9789886266117069,1.0
SNAP91,-0.19883059,0.9789886266117069,1.0
NOC4L,-0.19883059,0.9789886266117069,1.0
CMC4,-0.31446865,0.9789886266117069,1.0
HEXIM2,-0.19883059,0.9789886266117069,1.0
AC093297.2,-0.78475827,0.9789886266117069,1.0
ADAMTS7P4,-0.19883059,0.9789886266117069,1.0
PRRT3-AS1,-0.31446865,0.9789886266117069,1.0
PLA2G4C,-0.7021352,0.9790028298035313,1.0
AC133473.1,-0.52124125,0.9790028298035313,1.0
BCO2,-0.4215447,0.9790028298035313,1.0
SPAG5,-0.6145115,0.9790028298035313,1.0
AL008718.3,-0.4215447,0.9790312362071453,1.0
CLPB,0.3899466,0.9795283525426624,1.0
AC105180.2,-0.5545751,0.9797556083841972,1.0
POLR2D,-0.5545751,0.9797982190379558,1.0
AGAP3,-0.35197493,0.9798408297493555,1.0
PPP3CB-AS1,-0.42268634,0.9798408297493555,1.0
PUS7L,-0.7424481,0.9798408297493555,1.0
ARHGEF10L,-0.42268634,0.9798834405182748,1.0
LACTB2,-0.6755137,0.9798834405182748,1.0
CNOT9,-0.8214708,0.9799260513445921,1.0
NUP37,-0.9401593,0.9799260513445921,1.0
CHRM3-AS2,-0.4567947,0.9799260513445921,1.0
KDELR1,-0.5857631,0.9800112731689347,1.0
CA5BP1,-0.39496225,0.9801391063328955,1.0
UPRT,-0.023227818,0.9802385324798614,1.0
ZNF248,-0.22383358,0.9805510166474054,1.0
CREB3L2,-0.66036147,0.9806078322726317,1.0
PEX7,-0.52490616,0.9808492997737793,1.0
CDRT4,-0.60930175,0.9810197484793899,1.0
PGM3,-0.5997789,0.9814032612233533,1.0
AC023355.1,0.6338798,0.9819004137569741,1.0
APBB1,0.13876048,0.9822697316288842,1.0
HOMER2,-0.02875875,0.982298140854359,1.0
RMDN3,-0.07322634,0.982298140854359,1.0
KCNAB1,-0.1375176,0.982326550102283,1.0
MRPL18,-0.1375176,0.9823549593726201,1.0
NUBP2,-0.07322634,0.9823549593726201,1.0
SELENOH,-0.5219729,0.9823549593726201,1.0
KCTD3,-0.23901711,0.9823833686653344,1.0
GCDH,-0.42211527,0.9823833686653344,1.0
PUS1,-0.1375176,0.9823833686653344,1.0
LETM1,-0.1375176,0.9823833686653344,1.0
DNAJC6,-0.2581337,0.9823833686653344,1.0
NPM1P27,-0.74517024,0.9824117779803898,1.0
AL022100.1,-0.5219729,0.9824117779803898,1.0
POLR3G,-0.6599594,0.9824401873177503,1.0
KCNA3,-0.31487817,0.9824401873177503,1.0
AC017116.2,-0.5219729,0.9824401873177503,1.0
AL355488.1,-0.47290233,0.98246859667738,1.0
TSPAN18,-0.04685575,0.9828237155370169,1.0
KANK1,-0.47420624,0.9834487329532885,1.0
ZEB1-AS1,-0.9137732,0.983505553227938,1.0
DIS3L2,-0.60133964,0.9835339633966583,1.0
WARS2,-0.7680678,0.9835623735862611,1.0
AL355581.1,-0.061882276,0.983633399151392,1.0
MCF2,-0.7680678,0.9837328351603907,1.0
PLAAT4,-0.6171922,0.9837328351603907,1.0
KLRG1,-0.2200352,0.9837612454951616,1.0
PTER,-0.5759646,0.9837896558505268,1.0
AC024084.1,-0.6216774,0.9844857158907027,1.0
EDC3,-0.3858943,0.984499921322419,1.0
PIGU,-0.5882873,0.9848266475991637,1.0
AL365255.1,1.389497,0.9849118809616872,1.0
AC138305.1,0.92854327,0.9849402921208471,1.0
POLG2,-0.66386193,0.9849971144964288,1.0
AC012435.1,0.4804409,0.9850113201022275,1.0
RBBP9,0.38677508,0.9850255257127785,1.0
PNPLA7,0.38677508,0.9850255257127785,1.0
AC244205.1,0.38677508,0.9850255257127785,1.0
NQO1,0.38677508,0.9850255257127785,1.0
SMOX,0.38677508,0.9850255257127785,1.0
ZNF813,0.21668932,0.9850397313280773,1.0
AC110023.1,0.21668932,0.9850397313280773,1.0
LINC00671,0.21668932,0.9850397313280773,1.0
XRCC2,0.21668932,0.9850397313280773,1.0
MIR4422HG,0.21668932,0.9850397313280773,1.0
SUMO2P17,0.21668932,0.9850397313280773,1.0
AC002091.2,0.21668932,0.9850397313280773,1.0
BCAS1,0.21668932,0.9850397313280773,1.0
AC008781.2,0.21668932,0.9850397313280773,1.0
ARPIN,0.06452544,0.9850397313280773,1.0
PMVK,0.21668932,0.9850397313280773,1.0
AGAP5,0.21668932,0.9850397313280773,1.0
DCST2,0.21668932,0.9850397313280773,1.0
CTLA4,0.21668932,0.9850397313280773,1.0
DPM2,0.21668932,0.9850397313280773,1.0
AMIGO2,0.06452544,0.9850397313280773,1.0
SNORD83A,0.21668932,0.9850397313280773,1.0
COL8A1,0.06452544,0.9850397313280773,1.0
GNG4,0.21668932,0.9850397313280773,1.0
LINC02506,-0.07313889,0.9850539369481195,1.0
TMEM269,0.06452544,0.9850539369481195,1.0
AC107214.1,-0.07313889,0.9850539369481195,1.0
AL109955.1,-0.19883059,0.9850539369481195,1.0
RCE1,-0.19883059,0.9850539369481195,1.0
ZSCAN20,0.06452544,0.9850539369481195,1.0
VAT1L,-0.07313889,0.9850539369481195,1.0
HAAO,-0.4215447,0.9850539369481195,1.0
CIT,-0.07313889,0.9850539369481195,1.0
RMDN2-AS1,-0.07313889,0.9850539369481195,1.0
PDZD3,-0.19883059,0.9850539369481195,1.0
C1QBP,0.06452544,0.9850539369481195,1.0
AC005261.1,-0.19883059,0.9850539369481195,1.0
MIR548C,0.06452544,0.9850539369481195,1.0
AC093330.1,-0.07313889,0.9850539369481195,1.0
AC104532.1,-0.19883059,0.9850539369481195,1.0
FER1L6,-0.78475827,0.9850539369481195,1.0
AP001318.2,-0.07313889,0.9850539369481195,1.0
PDP2,0.06452544,0.9850539369481195,1.0
AC092691.1,-0.07313889,0.9850539369481195,1.0
PHB,0.06452544,0.9850539369481195,1.0
AC004949.1,-0.31446865,0.9850539369481195,1.0
RGMB,0.06452544,0.9850539369481195,1.0
CCDC178,-0.19883059,0.9850539369481195,1.0
Z95331.1,-0.07313889,0.9850539369481195,1.0
ZNF526,-0.19883059,0.9850681425729004,1.0
AL583785.1,-0.31446865,0.9850681425729004,1.0
ZNF174,-0.4215447,0.9850681425729004,1.0
AC087164.1,-0.19883059,0.9850681425729004,1.0
DMAC1,-0.4215447,0.9850681425729004,1.0
AC079298.3,-0.6145115,0.9850681425729004,1.0
AL137003.2,-0.52124125,0.9850681425729004,1.0
ZNF542P,-0.4215447,0.9850681425729004,1.0
AL731769.2,-0.07313889,0.9850681425729004,1.0
ATP8A2P3,-0.31446865,0.9850681425729004,1.0
LMNB2,-0.19883059,0.9850681425729004,1.0
TJP2,-0.19883059,0.9850681425729004,1.0
GRHL1,-0.19883059,0.9850681425729004,1.0
AC007622.2,-0.19883059,0.9850681425729004,1.0
AC093155.3,-0.6145115,0.9850681425729004,1.0
DTL,-0.4215447,0.9850681425729004,1.0
PACSIN1,-0.4215447,0.9850681425729004,1.0
SLC27A4,-0.07313889,0.9850681425729004,1.0
CCDC9B,-0.19883059,0.9850681425729004,1.0
ANKRD39,-0.7021352,0.9850681425729004,1.0
AC010642.2,-0.07313889,0.9850681425729004,1.0
C16orf58,-0.4215447,0.9850681425729004,1.0
PDCD1LG2,-0.19883059,0.9850823482024157,1.0
C9orf92,-0.4215447,0.9850823482024157,1.0
FAT1,-0.6145115,0.9850823482024157,1.0
AC116158.3,-0.19883059,0.9850823482024157,1.0
SLC25A19,-0.6145115,0.9850823482024157,1.0
PGCP1,-0.31446865,0.9850823482024157,1.0
AL049830.3,-0.6145115,0.9850823482024157,1.0
LINC01011,-0.19883059,0.9850823482024157,1.0
RUFY1,-0.4215447,0.9850823482024157,1.0
CDON,-0.4215447,0.9850823482024157,1.0
DIXDC1,-0.4215447,0.9850823482024157,1.0
ST14,-0.31446865,0.9850823482024157,1.0
MKS1,-0.31446865,0.9850823482024157,1.0
TMEM40,-0.52124125,0.9850823482024157,1.0
AC023480.1,-0.31446865,0.9850965538366607,1.0
AC010680.3,-0.52124125,0.9850965538366607,1.0
AL512791.1,-0.52124125,0.9850965538366607,1.0
CTNS,-0.52124125,0.9850965538366607,1.0
CD86,-0.5882873,0.9853380503381226,1.0
ICAM2,0.10143318,0.9855369308196692,1.0
HGF,-0.12534165,0.9857074005196897,1.0
GLOD4,-0.315288,0.9858068414798897,1.0
THUMPD3,-0.2776523,0.9858494591018533,1.0
AC245060.7,-0.5227052,0.9859346944667979,1.0
OSTC,-0.42268634,0.9859346944667979,1.0
LMO7,-0.5227052,0.9859346944667979,1.0
CD244,-0.3858943,0.986318255581762,1.0
Z82190.2,-0.38168737,0.9868580876732195,1.0
AC093423.3,-0.816472,0.9873411004416206,1.0
AC010175.1,-0.68912196,0.9874263384756817,1.0
PIK3IP1,-0.41619447,0.9876110213738797,1.0
C15orf40,-0.7896256,0.9876394341866194,1.0
ABCD3,-0.6956765,0.9878099113910079,1.0
PTPN9,-0.45559263,0.9881650740120878,1.0
WDYHV1,0.44912788,0.9881650740120878,1.0
NPTN-IT1,0.21715859,0.9882503133927868,1.0
CCR2,-0.02875875,0.9882787265495387,1.0
AC139768.1,0.06467261,0.9882929331334918,1.0
CAPN2,-0.5664555,0.9883213463125293,1.0
MAL,-0.07322634,0.988392379324847,1.0
AC012184.2,-0.07322634,0.988392379324847,1.0
AC009133.1,-0.005951233,0.988392379324847,1.0
CRELD1,-0.1375176,0.988449205800977,1.0
SLC35A1,-0.5219729,0.9884776190610348,1.0
RPS6KA4,-0.2581337,0.9884776190610348,1.0
E2F5,-0.31487817,0.9884776190610348,1.0
ADCK1,-0.3694869,0.9884776190610348,1.0
AC008438.1,-0.3694869,0.9884776190610348,1.0
ZBTB5,-0.19907908,0.9884776190610348,1.0
CEP76,-0.47290233,0.9885060323357064,1.0
EIF2B4,-0.31487817,0.9885060323357064,1.0
